"color","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_1_facebook_likes","gross","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","content_rating","budget","title_year","actor_2_facebook_likes","imdb_score","aspect_ratio","movie_facebook_likes","imdb_binary"
"Color",88,109,11,159,471,16459004,13320,1069,1,415,"R",1.5e+07,1999,308,4.9,2.35,327,0
"Color",388,131,0,383,10000,15700000,332065,11114,0,876,"R",1.5e+07,2008,602,7.6,1.85,16000,1
"Color",45,114,73,563,695,15100000,22797,3444,1,96,"R",1.5e+07,1984,654,6,2.35,0,1
"Color",414,97,181,748,11000,14938570,111625,14025,1,369,"R",1.5e+07,2012,820,6.2,2.35,20000,1
"Color",291,122,210,123,22000,17237244,57210,22574,3,158,"R",1.5e+07,2014,164,6.8,2.35,13000,1
"Color",97,87,374,484,826,14249005,39788,2689,1,619,"R",1.5e+07,2001,503,4.5,1.85,0,0
"Color",37,85,12,23,354,12701880,2037,568,0,22,"G",1.5e+07,2008,173,5.7,1.85,175,0
"Color",68,85,0,44,468,10353690,2673,646,0,31,"G",NA,2007,67,8.4,1.78,116,1
"Color",90,101,36,377,1000,12801190,16340,2764,1,355,"R",1.5e+07,2000,786,4.6,2.35,356,0
"Color",81,121,16,526,907,12549485,4603,3633,4,91,"R",1.5e+07,2006,585,6.2,2.35,489,1
"Color",221,107,92,358,11000,13766014,106111,17627,0,181,"PG-13",1.5e+07,2011,5000,7,2.35,49000,1
"Color",230,111,0,727,796,13034417,55665,2633,1,118,"PG-13",1.5e+07,2009,787,6.9,2.35,10000,1
"Color",57,92,34,366,14000,11632420,19768,15644,1,135,"R",NA,2001,442,6.1,2.35,566,1
"Color",119,97,164,308,436,12212417,30643,1172,3,144,"R",1.5e+07,2003,324,6.7,2.35,622,1
"Color",97,97,745,745,12000,11614236,9294,15209,2,140,"PG-13",1.5e+07,1999,821,5.6,1.37,251,0
" Black and White",119,125,34,65,427,13337299,9649,729,7,226,"PG-13",2e+07,2004,66,6.6,2.35,1000,1
"Color",42,124,11000,563,11000,10763469,13692,12685,0,55,"PG",1.5e+07,1989,860,6.4,1.85,877,1
"Color",24,76,9,47,595,11144518,2724,1139,0,53,"G",1.5e+07,1998,417,2.8,1.85,436,0
"Color",208,107,561,353,746,15608545,53471,2377,3,224,"R",1.5e+07,2012,561,5.4,2.35,29000,0
"Color",42,91,23,629,925,10443316,7159,2913,2,88,"PG-13",1.5e+07,1998,660,5,1.85,247,0
"Color",44,96,4,670,989,10494147,7403,3142,1,162,"PG-13",1.5e+07,2000,841,5.1,1.85,648,0
"Color",230,142,0,1000,22000,9929000,152306,29475,0,513,"R",1.5e+07,1985,5000,8,1.85,16000,1
"Color",46,103,80,782,1000,10411980,22649,4676,0,212,"PG",1.5e+07,2004,872,5.9,2.35,1000,0
"Color",249,117,0,12000,22000,17439163,537419,47728,1,1028,"R",1.5e+07,1998,12000,8.2,1.85,35000,1
" Black and White",197,116,153,539,3000,9396487,52421,5012,0,200,"R",1.5e+07,2006,788,7,2.35,0,1
"Color",71,118,41,274,556,9059588,17261,1873,1,125,"R",1.5e+07,2002,463,6.6,2.35,455,1
"Color",190,108,187,254,11000,9172810,24150,12178,0,118,"R",1.6e+07,2007,883,6.7,2.35,923,1
"Color",50,94,9,612,11000,8735529,8055,13524,4,89,"PG-13",1.5e+07,2000,897,5.5,1.85,816,0
"Color",63,97,2,461,890,8586376,26598,3161,4,132,"R",2e+07,2002,852,4.9,1.85,1000,0
"Color",104,97,32,692,14000,8378141,18966,16502,5,141,"PG",1.5e+07,2002,1000,6.9,2.35,0,1
"Color",49,91,6,596,8000,8080116,6562,10732,0,66,"PG",1.5e+07,2006,625,5.6,1.85,647,0
"Color",300,107,454,39,65,7757130,307639,173,1,513,"R",1.5e+07,2008,49,8,2.35,32000,1
"Color",43,95,24,426,931,9123834,4065,3322,6,33,"PG-13",1.5e+07,2013,539,5.3,2.35,0,0
"Color",132,102,11,1000,15000,6409206,32311,33153,4,104,"PG-13",1.5e+07,2008,14000,6.2,1.85,0,1
"Color",97,88,96,360,24000,6373693,11498,25637,1,53,"PG-13",1.5e+07,2009,971,5.3,1.85,0,0
"Color",242,106,835,363,13000,7556708,30284,14544,1,102,"R",1.5e+07,2012,826,6.6,1.85,10000,1
"Color",218,92,11000,386,860,5306447,58967,2717,1,169,"PG-13",1.5e+07,2009,658,7.2,1.85,10000,1
" Black and White",49,105,52,275,477,5217498,3668,2312,4,85,"PG-13",1.5e+07,2000,397,4.6,1.85,157,0
"Color",172,107,0,289,572,5023275,34194,1627,2,199,"R",1.5e+07,2005,324,7.5,2.35,0,1
"Color",68,120,0,693,49000,4956401,12601,51657,2,89,"PG-13",1.5e+07,1999,1000,6.5,1.85,0,1
"Color",223,103,1000,611,21000,4235837,175962,23932,2,336,"R",1.5e+07,2005,1000,7.6,2.35,0,1
"Color",59,92,6,577,890,4002955,33745,3654,0,198,"R",2e+07,1999,729,6.2,1.85,0,1
"Color",252,147,0,669,6000,7219578,235992,8484,1,1768,"R",1.5e+07,2001,889,8,1.85,16000,1
"Color",106,98,18,220,837,3525161,15388,1675,0,190,"PG-13",NA,2007,400,5.5,2.35,0,0
"Color",223,98,11000,557,12000,3247816,36145,19310,0,108,"R",2.2e+07,2010,6000,6.3,1.85,0,1
"Color",328,103,132,844,10000,2412045,109873,12867,0,320,"R",1.5e+07,2010,882,7.2,2.35,33000,1
"Color",150,111,122,25,918,2203641,42792,1252,0,162,"R",1.5e+07,2008,278,6.7,2.35,0,1
"Color",21,98,70,90,876,1953732,4996,1351,0,62,"R",1.5e+07,1986,324,5.3,2.35,843,0
"Color",28,111,0,617,783,1954202,5917,4834,0,71,"PG-13",1.5e+07,1999,664,6.3,2.35,391,1
"Color",250,111,0,287,6000,1294640,69569,6748,0,436,"R",1.5e+07,2007,294,6.5,1.85,0,1
"Color",95,116,460,71,5000,819852,6690,5426,0,83,"PG-13",NA,1999,203,7,2.35,284,1
" Black and White",260,145,756,18,136,26435,111841,203,1,413,"Not Rated",6e+06,1927,23,8.3,1.33,12000,1
"Color",141,84,180,58,510,1197786,55928,962,2,157,"R",1.2e+07,2004,297,7.2,2.35,0,1
"Color",52,115,39,642,12000,529766,22345,14889,2,144,"R",7e+06,1995,970,6.8,1.85,0,1
"Color",205,105,141,56,1000,613556,9427,1172,1,87,"Not Rated",1.5e+07,2015,103,6.4,1.37,0,1
"Color",109,98,34,730,936,353743,20730,3578,1,111,"R",1.5e+07,2001,826,6.9,2.35,664,1
"Color",103,99,445,9,20,502028,31589,48,0,172,"Unrated",NA,2003,13,8,1.85,0,1
"Color",110,110,0,7,64,102055,24570,134,0,72,"R",3e+08,2008,45,6.2,2.35,0,1
"Color",195,97,197,570,13000,122288,64777,15293,0,201,"R",NA,2010,794,6.4,2.35,0,1
"Color",177,103,129,1000,14000,73548,47574,18639,0,209,"R",1.5e+07,2008,1000,6.1,2.35,0,1
"Color",62,90,68,642,17000,28870,14280,32814,5,41,"R",1.5e+07,2011,14000,5.1,2.35,0,0
"Color",19,105,24,125,776,22723,2236,1732,1,40,"PG-13",2.5e+07,2001,595,4.5,2.35,193,0
"Color",50,93,17,66,1000,20380,7519,1245,1,39,"R",1.5e+07,2007,165,5.9,1.85,445,0
"Color",147,101,11000,512,13000,70906973,437418,15500,1,609,"PG",14600000,1993,571,8.1,1.85,38000,1
"Color",222,115,13,642,20000,66009973,38202,38963,3,135,"R",14800000,2015,17000,5.7,2.35,41000,0
"Color",106,120,1000,954,29000,46338728,167750,33791,2,506,"PG-13",14500000,1996,1000,6.8,2.35,10000,1
"Color",136,111,15,121,1000,7691700,12937,2140,2,73,"PG-13",1e+07,2010,767,7.5,2.35,0,1
"Color",131,131,16000,638,16000,101157447,277505,28544,1,495,"R",14400000,1992,11000,8.3,2.35,10000,1
"Color",140,139,3000,236,3000,74205,18646,4211,1,81,"Not Rated",14200000,2005,769,7.4,2.35,1000,1
"Color",418,120,0,40,668,141319195,641997,820,0,1017,"R",1.5e+07,2008,56,8,2.35,13000,1
"Color",94,119,213,249,886,156645693,55101,1639,0,201,"R",1.4e+07,1987,276,6.9,1.85,3000,1
"Color",82,125,0,700,8000,178406268,213476,11135,2,271,"R",1.4e+07,1990,995,6.9,1.85,11000,1
"Color",32,108,5,57,442,109306210,44096,717,1,62,"PG",15800000,1988,162,5.5,2.35,489,0
"Color",72,145,0,560,10000,70001698,76842,12098,0,173,"R",1.4e+07,1989,854,7.2,2.35,4000,1
" Black and White",39,98,226,496,953,68856263,69733,2496,1,97,"PG",1.5e+07,1993,730,6.9,1.85,0,1
"Color",264,101,71,725,10000,51527787,45603,14159,0,268,"R",1.5e+07,2009,960,5.5,1.85,0,0
"Color",264,92,30,309,941,49122319,47169,2348,0,162,"PG-13",1.4e+07,2012,459,5.9,2.35,17000,0
"Color",86,109,41,748,997,61356221,19505,3544,0,162,"PG-13",1.4e+07,2007,826,5.2,2.35,0,0
"Color",112,123,43,238,456,46800000,76477,1326,2,275,"PG",1.4e+07,1977,244,7.1,2.35,0,1
"Color",101,99,9,648,975,38048637,47814,3500,4,426,"R",1.4e+07,1998,912,5.5,2.35,0,0
"Color",51,119,350,418,18000,34700000,52846,35501,2,143,"R",1.4e+07,1988,17000,7.7,1.85,0,1
"Color",42,110,0,490,849,35010192,6352,2226,1,43,"PG-13",NA,2012,597,5.4,2.35,0,0
"Color",10,107,116,25,327,34793160,15730,552,1,31,"PG",1.4e+07,1991,172,6.7,1.85,0,1
"Color",43,81,54,636,8000,30628981,15047,10792,1,160,"PG-13",1.4e+07,1999,670,5,1.85,2000,0
"Color",331,105,58,583,11000,29959436,82327,12894,1,350,"PG-13",1.3e+07,2011,1000,6.4,2.35,18000,1
"Color",38,82,12,8,23,25571351,3135,49,0,78,"G",1.4e+07,2002,12,6.6,1.85,184,1
"Color",12,109,309,279,592,27515786,8904,1620,0,31,"R",1.4e+07,1993,556,5.9,1.85,0,0
"Color",40,95,10,111,706,25482931,9693,1421,2,33,"R",1.4e+07,2002,266,5.7,2.35,530,0
"Color",34,100,0,364,723,19900000,17262,2348,1,53,"R",2e+07,1995,422,4.5,1.85,1000,0
"Color",125,91,31,50,874,16298046,22207,1608,0,747,"PG-13",1.4e+07,2005,613,5,2.35,0,0
"Color",56,90,119,636,869,15549702,24038,3007,2,123,"PG-13",1.4e+07,2003,779,4.6,1.85,411,0
"Color",160,108,123,690,26000,15483540,56338,41359,4,215,"R",1.4e+07,2009,14000,6.5,2.35,4000,1
"Color",71,103,44,625,953,20246959,5721,3299,2,20,"PG-13",1.4e+07,2010,849,4.9,2.35,1000,0
"Color",37,96,0,654,3000,15062898,11729,6861,0,106,"R",1.4e+07,1998,2000,6,1.85,645,1
"Color",62,117,160,55,718,14348123,9323,1148,6,157,"PG",1.2e+07,1999,330,6.9,1.85,970,1
"Color",73,93,85,514,1000,15171475,19805,2777,0,122,"R",8500000,1996,855,5.7,1.85,0,0
"Color",25,115,0,534,1000,13640000,6011,3267,0,39,"PG-13",1.4e+07,1994,848,6.9,1.85,905,1
"Color",97,94,0,458,12000,12550242,13866,13446,3,55,"R",NA,2007,490,5.5,1.85,488,0
"Color",205,85,52,489,1000,12610731,38985,3050,1,673,"R",1.1e+07,2001,935,4.4,1.85,0,0
"Color",69,88,189,799,934,47811275,29008,3707,1,99,"PG",1.5e+07,2002,927,5.4,1.85,896,0
"Color",195,112,0,383,12000,11204499,38142,13528,0,270,"R",1.4e+07,2006,593,7,2.35,0,1
"Color",61,86,70,169,878,10397365,11693,2165,5,104,"PG-13",1.4e+07,2001,834,5.4,2.35,613,0
"Color",77,86,90,635,962,9402410,11233,3715,1,32,"PG-13",1.4e+07,2012,925,5.4,2.35,0,0
"Color",259,112,232,177,413,5990075,89906,1372,1,175,"PG-13",NA,2007,412,8,1.85,13000,1
"Color",251,137,143,280,14000,5459824,92781,15337,0,320,"R",2.6e+07,2006,617,7.6,2.35,5000,1
"Color",63,90,49,191,12000,5108820,12519,12776,5,112,"R",2.4e+07,2000,215,5.9,2.35,853,0
"Color",47,107,956,113,10000,4741987,6782,10368,1,114,"R",1.4e+07,1999,233,6.6,1.85,860,1
"Color",108,98,176,15,543,4291965,9334,678,3,59,"PG-13",1.4e+07,2006,113,6.7,2.35,447,1
"Color",64,84,12,102,159,3100650,7277,417,4,181,"PG-13",1.4e+07,2001,102,3.9,1.85,231,0
"Color",20,139,133,5,423,2474000,2427,446,1,27,"PG-13",1.4e+07,1995,15,5.7,1.85,127,0
"Color",135,97,11,548,14000,2656324,16444,16431,4,79,"PG-13",NA,2008,1000,6.7,2.35,2000,1
"Color",2,127,109,324,16000,1000000,524,17250,0,8,"PG",1.4e+07,1978,469,6.5,2.35,76,1
"Color",262,150,608,43,149,3958500,17933,390,0,165,"R",8200000,2014,44,6.8,2.35,0,1
"Color",129,104,752,59,412,403649,3174,799,0,31,"PG",NA,2009,74,6.3,2.35,512,1
"Color",69,132,333,284,380,274299,11077,1429,2,55,"Unrated",1.03e+08,2002,326,7.3,1.85,0,1
"Color",57,115,168,322,697,183088,11704,2243,0,36,"R",1.5e+07,2008,329,7,1.85,702,1
"Color",116,186,50,338,13000,46495,12053,14638,1,119,"R",1.4e+07,2011,1000,6.5,1.85,0,1
"Color",87,90,0,767,1000,1752214,60460,4377,0,104,"PG",1.4e+07,2010,872,7.7,1.85,14000,1
"Color",357,134,0,11000,15000,83025853,259837,39789,0,2254,"R",1.4e+07,2005,13000,7.7,1.85,13000,1
"Color",348,101,473,429,833,190871240,167089,2690,0,491,"PG-13",1.25e+08,2014,809,5.9,2.35,62000,0
"Color",88,97,143,201,927,56631572,123390,1724,1,248,"PG-13",1.2e+07,1995,281,6.8,1.85,0,1
"Color",181,107,162,135,2000,15854988,36542,2447,2,378,"PG-13",13500000,2002,258,7.4,1.85,0,1
"Color",107,99,38,390,3000,12282677,28159,4702,4,96,"R",1.4e+07,2015,837,5.1,1.85,0,0
"Color",132,124,133,170,14000,7060876,44795,14726,1,314,"R",13500000,2000,230,7.4,1.85,0,1
"Color",401,110,454,816,2000,14989761,185845,4757,7,284,"R",1.5e+07,2012,906,7.2,2.35,52000,1
"Color",58,105,148,400,539,687081,5602,1767,0,59,"R",NA,2001,508,6,1.85,329,1
"Color",192,178,101,471,918,5501940,248354,2334,0,564,"R",13500000,2004,653,8.3,1.85,14000,1
"Color",157,125,448,93,273,2086345,64556,529,1,140,"PG-13",1e+07,2004,114,8.1,2.35,0,1
"Color",454,108,143,21,19000,2605039,85022,19086,0,616,"R",NA,2013,50,6.3,1.85,29000,1
"Color",62,121,272,227,49000,123922370,98348,50141,1,131,"R",1.3e+07,1987,263,7.3,1.85,0,1
"Color",4,100,26,385,898,163591,912,2895,5,17,"PG-13",13400000,2010,391,3.6,1.78,502,0
"Color",84,115,209,41,569,73000942,74351,714,1,233,"G",1.3e+07,2011,69,1.6,1.85,62000,0
"Color",669,108,0,1000,20000,106952327,551363,38072,1,1140,"R",1.3e+07,2010,15000,8,2.35,106000,1
"Color",492,117,294,1000,10000,58607007,182910,14160,0,630,"PG-13",1e+08,2014,2000,6.2,2.35,60000,1
"Color",149,220,0,3000,22000,57300000,790926,39960,1,650,"R",1.3e+07,1974,14000,9,1.85,14000,1
"Color",101,112,49,237,656,91038276,47876,1307,0,320,"PG-13",1.3e+07,2001,363,6.1,1.85,0,1
"Color",102,99,212,54,130,49369900,36108,450,0,260,"R",7e+06,1988,125,5.7,1.85,0,0
"Color",63,109,36,579,3000,61693523,6276,7833,0,55,"PG",1.3e+07,2016,3000,6.8,1.85,16000,1
"Color",106,83,8,612,3000,46729374,116625,6454,2,469,"PG-13",1.3e+07,2000,934,5.5,1.37,0,0
"Color",50,107,58,316,549,44726644,42614,1747,5,120,"R",1.3e+07,1988,439,6.8,1.85,0,1
"Color",275,102,51,360,13000,44134898,72803,20330,3,171,"PG-13",1.3e+07,2014,6000,7.3,1.85,33000,1
"Color",90,100,38,460,833,48637684,16979,2800,4,42,"R",12500000,2014,807,6.1,2.35,0,1
"Color",133,97,19,835,23000,38176108,222099,37907,6,549,"PG-13",1.6e+07,1999,13000,7.2,1.85,10000,1
"Color",49,92,13,301,11000,28972187,28805,12687,1,159,"PG-13",1.3e+07,2002,489,5.9,1.85,1000,0
"Color",19,84,0,182,11000,27979400,37611,12322,2,72,"PG-13",8200000,1993,852,6.1,1.85,0,1
"Color",186,86,174,2,619,54257433,12983,971,0,139,"PG-13",1.7e+07,2016,350,6.8,2.35,0,1
"Color",185,120,19,829,8000,23947,357579,12755,0,1100,"R",1.3e+07,2004,902,7.7,1.85,15000,1
"Color",42,89,13,329,571,60008303,9285,2241,1,91,"PG",1.3e+07,2000,442,4.9,1.85,0,0
"Color",37,117,17,912,1000,49121934,6528,6554,9,32,"PG-13",1.3e+07,2007,997,6.1,2.35,0,1
"Color",45,97,84,782,899,27141959,19547,2936,2,168,"PG",1.8e+07,1999,842,2.5,1.85,0,0
"Color",57,91,6,459,904,27052167,24834,3353,5,168,"R",1.3e+07,1998,471,6.1,1.85,934,1
"Color",25,100,15,388,694,26539321,7984,2486,1,42,"PG",1.3e+07,1996,558,5.9,1.85,833,0
"Color",59,72,5,435,659,28501605,31371,2646,0,166,"R",1.3e+07,1990,628,5.7,1.85,0,0
"Color",58,84,12,334,1000,52543632,12676,2297,2,84,"PG-13",13200000,2014,345,5.6,2.35,0,0
"Color",330,126,0,745,2000,25592632,220475,5371,0,1066,"R",1.8e+07,2007,850,7.2,1.85,20000,1
" Black and White",489,108,232,123,149,25440971,289508,430,0,611,"R",1.5e+07,2015,145,7.7,2.35,109000,1
"Color",242,112,0,213,512,22858926,254404,1171,2,840,"R",1.3e+07,1999,216,7.8,1.85,0,1
"Color",40,90,7,405,939,22235901,4339,2815,2,31,"R",6e+06,2001,890,6.1,1.85,593,1
"Color",112,91,13,140,803,38916903,15664,1921,0,149,"PG",1.3e+07,2014,587,5.8,1.85,0,0
"Color",84,135,134,525,4000,16929123,21406,6214,2,169,"PG-13",1.4e+07,2001,1000,6.5,1.85,0,1
"Color",251,141,16000,78,378,13753931,132149,751,0,316,"R",1.9e+07,2006,85,7.9,2.35,5000,1
"Color",113,104,35,844,24000,10996440,19707,27806,0,128,"PG",1.3e+07,2006,912,6.3,2.35,862,1
"Color",421,118,412,491,805,14677654,161288,2499,0,351,"R",1.3e+07,2015,681,8.3,2.35,72000,1
"Color",32,82,799,294,721,9975684,20033,1805,0,117,"PG-13",1.3e+07,1998,359,6.4,1.85,679,1
"Color",52,95,0,650,899,7881335,21212,3092,4,107,"R",1.3e+07,1994,849,6.7,1.66,3000,1
"Color",81,94,26,4000,16000,6241697,16059,31005,2,210,"PG-13",1.3e+07,1999,8000,6.1,1.85,0,1
"Color",39,99,7,730,3000,5871603,3116,6485,3,39,"R",1.3e+07,1999,1000,6,1.85,251,1
"Color",63,121,15,812,4000,16574731,27675,6910,4,181,"R",1.3e+07,1998,957,5.8,1.85,0,0
"Color",47,84,2,690,15000,5002310,25541,18864,0,181,"PG-13",1.3e+07,2001,816,5.6,2.35,0,0
"Color",111,93,16,258,567,4919896,21530,1775,1,159,"R",1.3e+07,2001,326,6.1,2.35,618,1
"Color",168,93,24,499,552,25675765,60407,2730,0,84,"R",1.3e+07,2013,528,5.9,2.35,11000,0
"Color",165,120,107,280,12000,4857376,63084,13208,0,123,"R",1.3e+07,2006,530,7.3,1.85,0,1
"Color",104,112,37,548,748,3169424,18442,2417,1,59,"PG-13",1.3e+07,2007,573,6.8,2.35,689,1
"Color",150,107,80,252,2000,18004225,28573,3004,2,87,"PG-13",1.3e+07,2013,257,5.7,2.35,5000,0
"Color",61,112,83,8,2000,3058380,4767,2389,1,69,"R",1e+08,2000,370,7.3,2.35,186,1
"Color",226,96,460,73,14000,3074838,56264,14372,2,166,"R",1.1e+07,2009,153,6.3,1.85,0,1
"Color",21,91,150,150,979,2104000,1595,1679,3,19,"R",1.3e+07,1996,385,5.9,1.85,69,0
"Color",217,105,260,1000,20000,28501651,88037,39473,0,201,"R",2.6e+07,2009,15000,7.1,2.35,10000,1
"Color",94,125,0,968,22000,1172769,28068,37606,2,108,"R",1.3e+07,2006,14000,7.1,1.85,0,1
"Color",364,102,139,850,8000,17738570,351274,13631,2,457,"PG-13",1.3e+07,2012,3000,8,1.85,131000,1
"Color",19,87,29,147,683,1200000,922,1139,1,23,"R",3e+06,1993,155,5.1,1.85,107,0
"Color",129,118,41,442,2000,1150403,14143,3474,4,102,"R",1.3e+07,2006,812,7.1,1.85,0,1
"Color",71,115,187,887,14000,403932,5254,17104,4,92,"R",2e+07,2000,900,6.5,2.35,141,1
"Color",93,91,83,794,3000,1712111,7199,7875,0,53,"PG-13",8495000,2015,1000,4.5,1.85,0,0
"Color",399,88,115,304,1000,1024175,82331,2011,6,297,"R",1.3e+07,2011,305,6.6,2.35,18000,1
"Color",110,127,11000,116,306,301305,31414,796,0,180,"R",1.3e+07,2011,164,4.3,2.35,0,0
"Color",285,94,122,383,873,51872378,88241,2812,0,266,"R",1.3e+07,2013,461,6.7,1.85,23000,1
"Color",61,90,0,234,477,28399192,5663,1483,0,106,"PG",1.3e+07,2002,238,5.4,2.35,332,0
"Color",242,102,43,113,170,2035566,77305,931,0,162,"R",1.3e+07,2009,157,6.6,1.85,11000,1
"Color",121,117,18000,543,18000,21078145,26493,20456,0,159,"PG-13",12500000,2002,638,7.3,2.35,0,1
"Color",83,109,97,355,13000,14060950,14354,14347,1,139,"PG-13",12500000,2002,795,6.9,1.85,0,1
"Color",122,121,12000,975,11000,12281500,163492,23602,3,460,"R",1.3e+07,1993,10000,8,2.35,15000,1
"Color",120,100,164,99,18000,10725228,75675,32288,1,365,"R",12500000,1992,14000,7.8,2.35,0,1
"Color",225,109,187,204,818,214966,28483,1813,0,176,"R",1.3e+07,2010,467,6.1,2.35,0,1
"Color",167,101,10,472,1000,11956207,24012,3142,2,126,"R",1.6e+07,2009,668,5.1,2.35,0,0
"Color",226,106,44,552,33000,5949693,114762,34351,1,299,"PG-13",1.2e+07,2007,730,7.4,1.85,19000,1
"Color",185,94,39,18,77,9030581,132386,156,0,398,"PG-13",12500000,2008,32,7.8,1.85,38000,1
"Color",177,140,3000,322,963,4157491,79330,2894,0,690,"R",12800000,2000,595,8,2.35,0,1
"Color",28,132,44,241,1000,1508689,5648,2004,2,50,"R",1.6e+07,1997,653,6.7,2.35,329,1
"Color",48,99,220,599,812,1227324,6921,3337,3,48,"R",12500000,1996,787,6.6,1.85,344,1
"Color",116,90,34,506,966,4360548,13371,2661,7,60,"R",1.5e+07,2009,681,6.4,1.85,0,1
"Color",391,105,20,844,22000,26589953,165792,26233,1,392,"R",10500000,2010,982,6.7,1.85,44000,1
"Color",117,108,60,168,18000,1039869,14757,18739,5,51,"R",1.5e+07,2010,322,6.2,2.35,0,1
"Color",24,69,383,191,912,48092846,61753,1833,0,133,"G",12500000,1988,320,7.3,1.33,5000,1
"Color",86,148,16,489,717,1110186,31943,1730,2,224,"R",12800000,2004,517,8.1,2.35,0,1
" Black and White",41,118,50,655,968,1089445,2676,4270,0,33,"PG",12500000,2009,844,7,2.35,0,1
"Color",304,132,607,259,1000,204565000,284252,2466,0,1058,"R",8e+06,1973,931,8,1.37,18000,1
"Color",385,130,14000,366,813,260000000,412454,2047,0,962,"PG",8e+06,1975,559,8,2.35,21000,1
"Color",145,95,80,1000,3000,101736215,315549,8134,6,789,"R",1.1e+07,1999,1000,7,1.85,0,1
"Color",99,80,2,186,6000,71442,12029,6829,0,32,"PG",9600000,2012,637,7.9,1.85,0,1
"Color",29,94,23,148,400,79817937,39798,1044,1,69,"PG-13",2.5e+07,1986,255,5.9,1.85,0,0
"Color",77,122,167,807,997,91547205,34579,5165,8,62,"PG-13",1.2e+07,2012,966,6.6,2.35,0,1
"Color",91,102,167,436,656,75074950,22147,2754,0,156,"PG-13",1.2e+07,2002,528,6.3,1.85,770,1
"Color",148,116,120,664,12000,78900000,91414,16539,2,359,"PG",1.1e+07,1982,980,7.7,2.35,0,1
"Color",61,78,293,567,759,72217000,216486,2462,1,242,"PG-13",1.2e+07,1994,595,6.9,1.85,0,1
"Color",84,114,139,793,2000,79568000,71842,4537,0,152,"PG",1.2e+07,1983,883,7.1,1.85,0,1
"Color",83,112,608,733,11000,65500000,66966,22479,1,175,"R",1.2e+07,1985,10000,7.4,1.85,0,1
"Color",216,110,16,11,93,70011073,57996,146,0,349,"R",1.2e+07,2012,17,6.5,2.35,15000,1
"Color",107,104,98,920,17000,65269010,90938,21380,0,271,"PG-13",1.2e+07,2006,2000,6.5,2.35,0,1
"Color",63,81,406,616,13000,63071133,42892,17035,0,154,"PG-13",1.2e+07,1996,2000,6.8,1.85,0,1
"Color",140,154,16000,889,22000,39647595,239540,25522,5,462,"R",1.2e+07,1997,1000,7.5,1.85,0,1
"Color",153,102,22,816,1000,38087366,113918,4065,2,165,"R",1.2e+07,2008,954,6.6,1.85,0,1
"Color",414,89,128,371,963,64572496,204327,2054,0,471,"PG-13",1.2e+07,2012,465,7.1,1.85,32000,1
"Color",16,132,0,122,405,30400000,9503,914,1,68,"PG",1.2e+07,1983,194,6.6,1.85,0,1
"Color",139,103,0,504,629,42365600,45890,2730,0,177,"PG",5e+06,1981,561,7,1.85,0,1
"Color",111,93,33,135,1000,37188667,34219,1531,1,578,"PG-13",1.2e+07,2002,188,3.3,1.85,0,0
"Color",229,93,166,281,971,54724272,157051,2043,0,261,"R",1.2e+07,2012,329,6.7,1.85,29000,1
"Color",207,96,132,933,49000,31597131,97938,52138,0,605,"R",1.2e+07,2002,989,6.8,1.85,0,1
"Color",198,89,66,1000,137000,31691811,57446,140268,0,369,"R",1.2e+07,2008,1000,6,1.85,0,1
"Color",172,92,0,451,17000,31397498,44130,18765,1,156,"PG-13",1.2e+07,2008,527,5.4,2.35,0,0
"Color",45,97,4,826,1000,31179516,5928,5006,5,49,"PG-13",1.2e+07,2004,1000,4.3,2.35,243,0
"Color",34,93,58,722,995,31155435,42644,6105,2,102,"R",1.2e+07,2001,729,6.2,1.85,0,1
"Color",75,89,53,84,227,27281507,33850,534,0,147,"G",1.2e+07,1992,94,7.7,1.85,0,1
" Black and White",400,144,258,834,6000,167007184,470501,9125,1,2301,"PG-13",1.5e+08,2006,1000,8,2.35,0,1
" Black and White",128,123,278,898,4000,25776062,61651,7072,0,271,"R",1.2e+07,2002,1000,7.4,1.85,0,1
"Color",68,93,4,8,28,25240988,12383,52,0,50,"PG",1.2e+07,2012,9,5.9,1.85,0,0
"Color",326,133,131,733,8000,124868837,249688,10565,0,548,"PG-13",1.2e+07,2014,1000,7.8,1.85,93000,1
"Color",128,121,131,599,13000,22905674,121676,14890,2,290,"R",1.2e+07,1998,940,7.4,2.35,0,1
"Color",161,102,0,555,3000,25277561,21672,5592,10,93,"R",1.2e+07,2014,966,6.5,2.35,0,1
"Color",164,99,192,282,347,21133087,62468,1254,0,374,"R",1.2e+07,1999,301,7,1.85,0,1
"Color",354,98,350,322,1000,37707719,76094,2376,2,233,"PG-13",1.2e+07,2013,482,7.6,1.85,37000,1
"Color",125,118,57,805,975,18761993,19007,2944,1,219,"R",9e+06,2005,931,6.9,2.35,549,1
"Color",66,104,20,717,836,18595716,30462,3963,3,150,"PG",1.2e+07,2006,826,5.3,1.85,0,0
"Color",191,109,14,376,733,31990064,63390,2753,2,160,"PG-13",1.2e+07,2015,558,6.4,2.35,0,1
"Color",33,86,17,581,873,17321573,3119,3646,5,18,"PG-13",NA,2004,691,4.5,1.85,151,0
" Black and White",433,115,729,622,1000,17613460,91082,3798,0,274,"R",1.2e+07,2013,844,7.8,2.35,28000,1
